snapshot,N,method,rank,n_mc_samples,batch,factorization_seconds,pom_seconds,total_seconds,peak_memory_mb,qpo_objective,qpo_efficiency_normalised,tv_error,l1_error,max_abs_error,spearman,qpo_efficiency,top10_recall,top10_jaccard,top25_recall,top25_jaccard,top50_recall,top50_jaccard,top100_recall,top100_jaccard,mean_tanimoto,median_tanimoto,p90_tanimoto,max_tanimoto,frac_pairs_gt_0.4,batch_oracle_mean,batch_oracle_max,batch_oracle_top10,mc_seed,cov_offdiag_fro,cov_offdiag_rel,corr_offdiag_rmse,corr_offdiag_max,corr_true_rmse,diag_max_abs_err,quot_fro,quot_rel,sobol_nodes,quad_self_tv,min_d,eig_seconds
qm9_gap_seed11,500,reference-2nd-seed,,10000000.0,100,0.0,44.95866894721985,44.95866894721985,,0.3288178,0.9993018265768253,0.0040497000000000016,0.008099400000000003,6.300000000000012e-05,0.9994422856620627,0.999726367085244,1.0,1.0,0.96,0.9230769230769231,1.0,1.0,0.98,0.9607843137254902,0.3020094041425571,0.2903225806451613,0.42592592592592593,0.7704918032786885,0.13434343434343435,0.333022,0.3786,0.36831,,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-MC-10000,,10000.0,100,0.0,0.04268383979797363,0.04268383979797363,82.070784,0.31003239999999993,0.8535744152021832,0.08553530000000001,0.17107060000000002,0.0017629999999999998,0.8507024288519699,0.9426118808979294,0.8,0.6666666666666666,0.6,0.42857142857142855,0.68,0.5151515151515151,0.72,0.5625,0.3060940947115197,0.29508196721311475,0.43478260869565216,0.8292682926829268,0.15454545454545454,0.3339569999999999,0.3762,0.36693000000000003,0.0,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-MC-10000,,10000.0,100,0.0,0.04117608070373535,0.04117608070373535,82.070784,0.31303250000000005,0.8768476383896097,0.0885675,0.177135,0.0015409000000000004,0.8493950721536775,0.9517332820930366,0.6,0.42857142857142855,0.76,0.6129032258064516,0.66,0.4925373134328358,0.75,0.6,0.3045855033032586,0.29411764705882354,0.43137254901960786,0.7843137254901961,0.14545454545454545,0.33291100000000007,0.3762,0.36608,1.0,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-MC-10000,,10000.0,100,0.0,0.04099607467651367,0.04099607467651367,82.070784,0.31307240000000003,0.8771571619405505,0.0887675,0.177535,0.0017492999999999996,0.8573954947785188,0.9518545926852451,0.7,0.5384615384615384,0.64,0.47058823529411764,0.64,0.47058823529411764,0.72,0.5625,0.30235511322996206,0.2916666666666667,0.43137254901960786,0.7704918032786885,0.14424242424242426,0.331749,0.3786,0.36893,2.0,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-MC-10000,,10000.0,100,0.0,0.04095911979675293,0.04095911979675293,82.070784,0.3145879000000001,0.8889136266385754,0.0890792,0.1781584,0.0017557999999999996,0.8646751232881622,0.9564622669331652,0.7,0.5384615384615384,0.68,0.5151515151515151,0.76,0.6129032258064516,0.74,0.5873015873015873,0.3011831787142015,0.2909090909090909,0.43137254901960786,0.8703703703703703,0.14262626262626263,0.33159200000000005,0.3762,0.36480999999999997,3.0,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-MC-10000,,10000.0,100,0.0,0.04067873954772949,0.04067873954772949,82.070784,0.31259790000000004,0.8734762365039207,0.08602409999999999,0.17204819999999998,0.0016454,0.8722135142456883,0.9504119391513368,0.7,0.5384615384615384,0.52,0.35135135135135137,0.7,0.5384615384615384,0.72,0.5625,0.30763423238470233,0.2962962962962963,0.4444444444444444,0.8648648648648649,0.17535353535353534,0.33311100000000005,0.3786,0.36724,4.0,,,,,,,,,,,,
qm9_gap_seed11,500,qPO-fast-eig,0.0,0.0,100,0.01170206069946289,0.004801034927368164,0.016503095626831055,2.605794,0.31267280000000003,0.8740572719416521,0.0861129979503642,0.1722259959007284,0.0017798715677777087,0.8314211214550264,0.9506396625437282,0.6,0.42857142857142855,0.56,0.3888888888888889,0.58,0.4084507042253521,0.75,0.6,0.32527330719690994,0.3090909090909091,0.47368421052631576,0.9,0.21555555555555556,0.33695499999999995,0.3809,0.37171000000000004,,0.05353360220337701,1.0,0.10749046693010707,0.8284971176206466,0.10749046693010707,0.0,0.03401623459705267,0.8514062130317631,0.0,0.0,0.0004032825063310687,0.011684179306030273
qm9_gap_seed11,500,qPO-factorMC,0.0,2000000.0,100,0.01170206069946289,6.902362108230591,6.914064168930054,480.075096,0.31057869999999993,0.8578123278808575,0.0859623,0.1719246,0.0017765000000000003,0.8319617787609709,0.9442728326904986,0.6,0.42857142857142855,0.56,0.3888888888888889,0.56,0.3888888888888889,0.75,0.6,0.3275022872281797,0.3111431103234382,0.47692307692307695,0.9,0.22181818181818183,0.337245,0.3809,0.37171000000000004,,0.05353360220337701,1.0,0.10749046693010707,0.8284971176206466,0.10749046693010707,0.0,0.03401623459705267,0.8514062130317631,,,,
qm9_gap_seed11,500,qPO-fast-eig,2.0,0.0,100,0.011752128601074219,1.6109309196472168,1.622683048248291,292.687972,0.3238308999999999,0.9606160371986799,0.04248122445900023,0.08496244891800046,0.0012621409612970534,0.9596329616878092,0.9845643672786111,0.9,0.8181818181818182,0.84,0.7241379310344828,0.84,0.7241379310344828,0.88,0.7857142857142857,0.30664269240968006,0.2909090909090909,0.4474591651542653,0.9,0.16747474747474747,0.334646,0.3809,0.37171000000000004,,0.02753219084213654,0.5142973704168137,0.054677722394670926,0.6963072359095791,0.10749046693010707,2.168404344971009e-19,0.02722231821560172,0.6813585082664979,1024.0,8.534676294792441e-05,0.0004007449548911665,0.011684179306030273
qm9_gap_seed11,500,qPO-factorMC,2.0,2000000.0,100,0.011752128601074219,7.9300501346588135,7.941802263259888,480.075096,0.32301389999999996,0.9542781740127443,0.042735699999999995,0.08547139999999999,0.0012814000000000002,0.959243922565832,0.9820803884857702,0.9,0.8181818181818182,0.84,0.7241379310344828,0.84,0.7241379310344828,0.88,0.7857142857142857,0.3073196569863884,0.29102416570771,0.4468645016797314,0.9,0.16787878787878788,0.334952,0.3809,0.37171000000000004,,0.02753219084213654,0.5142973704168137,0.054677722394670926,0.6963072359095791,0.10749046693010707,2.168404344971009e-19,0.02722231821560172,0.6813585082664979,,,,
